,ID,Provider,AddressLine1,AddressLine2,City,State,PostalCode,Phone1_Type,Phone1_Number,Phone2_Type,Phone2_Number,FaxNumber,WebsiteUrl,EmailAddress,ContactName,ContactBusinessTitle,HOUSING,COMMUNITY SUPPORT & HEALTH SERVICES,OUTDOOR SPACES AND BUILDINGS,RESPECT AND SOCIAL INCLUSION,TRANSPORT,CIVIC PARTICIPATION & EMPLOYMENT,COMMUNICATION & INFORMATION,SOCIAL PARTICIPATION,Elderly and Disabled,Assisted Living,Independent Living,Bridge to Independence,Traumatic Brain Injury / Spinal Cord Injury,Intellectual Disability / Developmental Disability,Private Pay: Credit,Private Pay: Cash,Other,Private Insurance,Medicare,Medicaid,Private Pay: Check
323,324,Coastal Family Health Center/Saucier,23453 Central Drive,,Saucier,MS,39574,Main,2288327223,,,,www.coastalfamilyhealth.org,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
324,325,Coastal Family Health Center/Vancleave,10828 Highway 57 North,,Vancleave,MS,39565,Main,2288264711,,,(228) 826-5929,www.coastalfamilyhealth.org,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
325,326,Coastal Rehabilitation of South Mississippi,"15190 Community Road, Suite 110",,Gulfport,MS,39503,Main,2288314646,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,True,True,True,False
326,327,Coastal Therapeutics Inc.,1234 Hillcrest Road,Suite C,Mobile,AL,36695,Main,2516336235,,,(251) 633-6237,http://www.coastaltherapeutics.com/,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
327,328,Coast Cardiology Center,14055 Seaway Road,,Gulfport,MS,39503,Main,2288685555,,,(228) 574-2001,www.coastcardiology.com,,Stephanie Stafford,Human Resource Payroll,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
328,329,Coast Cardiology Center,290-B Hancock Square,,Bay St. Louis,MS,39520,Main,2284662700,,,(228) 466-9918,www.coastcardiology.com,,Emily,Front Desk,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
329,330,"Coast Medical Supply, Incorporated- Biloxi",951 Howard Avenue,Post Office Box 1093,Biloxi,MS,39533,Main,2284662700,,,(662) 846-6164,www.coastmedicalsupply.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
330,331,Cochlear Americas,10350 Park Meadows Drive,,Lone Tree,CO,80111,Main,3037909010,,,(662) 846-6164,http://www.cochlear.com/wps/wcm/connect/us/home,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
331,332,Cohen Podiatry Clinic Gautier,7530 Highway 57,,Gautier,MS,39553,Other,2288724900,Main,2288324475,(228) 872-0803,www.cohenpodiatry.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
332,333,Cohen Podiatry Clinic Gulfport,12056 Mobile Avenue,,Gulfport,MS,39503,Other,2288324475,,,(228) 832-1512,www.cohenpodiatry.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
333,334,Cohen Podiatry Clinic Hattiesburg,905-B Hardy Street,,Hattiesburg,MS,39401,Main,6015827673,,,(601) 545-2824,www.cohenpodiatry.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
334,335,Cohen Podiatry Clinic Laurel,136 South 15th Avenue,,Laurel,MS,39440,Main,6016490783,,,(601) 649-6866,www.cohenpodiatry.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
335,336,Coldwater Pharmacy- Durable Medical Equipment,421 Central Street,,Coldwater,MS,38618,Main,6626227441,,,(662) 846-6164,,,Danielle,Pharmacy Technician,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
336,337,Coleman Speech and Language Services,1662 Debra Drive,,Greenville,MS,38703,Main,6625377628,,,(662) 846-6164,,,Evelyn Coleman,Speech Pathologist,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
337,338,College Villa Apartments,2726 Ladnier Road,,Gautier,MS,39553,Main,2284972092,,,(662) 846-6164,,,,,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False
338,339,Collins Adult Day Care,409 Fir Street,,Collins,MS,39428,Main,6018375146,Other,6019518466,(601) 837-5039,,swilliams5210@yahoon.com,Sheila Williams,Director,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,True
339,340,Collins Dialysis Unit,15 Covington Ridge Place,,Collins,MS,39428,Main,6017652711,Main,6012888605,(601) 731-1234,www.hattiesburgclinic.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,False
340,341,Collins Family Practice Clinic,704 Fifth Street,,Collins,MS,39428,Main,6017654414,,,(601) 765-9141,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
341,342,Collins Family Practice Clinic - Health Clinic,704 Fifth Street,,Collins,MS,39428,Main,6017654414,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
342,343,Colonial Chapel Funeral Home - Bay Springs,22 East 4th Street,,Bay Springs,MS,39422,Main,6017642181,,,,www.colonialchapelbaysprings.com,,Randy Graham,Manager,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,True
343,344,Colonial Chapel Funeral Home - Laurel,4593 Indian Springs Road,Post Office Box 4436,Laurel,MS,39441,Main,6016493342,,,(601) 643-3343,www.colonialchapellaurel.com,coloniallaurel@colonialtsl.com,Cliff Jenkins,Manager,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,True
344,345,Colonial Medical Supplies,614 East Altamonte Drive,,Altamonte Springs,FL,32701,Main,8007470246,,,(407) 849-6458,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
345,346,Columbia Dialysis Unit,1214 Highway 98 Bypass,,Columbia,MS,39429,Main,8007470246,,,(601) 731-1234,www.hattiesburgclinic.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False
346,347,Columbia Family Clinic,502 Broad Street,,Columbia,MS,39429,Main,6017368282,,,(601) 736-8333,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
347,348,Columbia WIN Job Center,1111 Highway 98,,Columbia,MS,39429,Main,6017362628,,,(601) 736-9113,www.mdes.ms.gov,tkennedy@mdes.ms.gov,Teresa Terrell,Manager,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
348,349,Columbus Brace and Limb,2321 5th Street,,Columbus,MS,39705,Main,6623288084,,,(662) 846-6164,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
349,350,ComForCare Home Care,"2401 5th St North, Suite 1",,Columbus,MS,39705,Main,6622447226,,,(662) 244-7228,http://columbusms.comforcare.com,,Columbus,Jones,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False
350,351,Comfort Care Home Health,2260 Highway 15 North,,Laurel,MS,39441,Main,6014257521,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
351,352,Comfort Care Senior Services,1408 Highway 90 Suite 2,,Gautier,MS,39553,Main,2285220100,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
352,353,Comfort Keepers,1505 East Pass Road,,Gulfport,MS,39507,Main,2285220100,,,(601) 206-1235,www.comfortkeepers.com,,Jennifer Gill,,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False
353,354,Comfort Living Personal Care Home,4906 Old Highway 11,Suite 7,Hattiesburg,MS,39402,Main,6012680380,Contact Person,6012680226,,,,Oleta Maury,Resource Manager,True,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
354,355,Comfort Living Personal Care Services,"4906 Old Highway 11, Suite 7",,Hattiesburg,MS,39402,Main,6012680380,Contact Person,6018105227,(601) 268-0226,,comfortlivingpersonalcare@yahoo.com,Demarcus A. Rideout,Director/Owner,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
355,356,Comfort Medical LLC,4385 Northwest  124th Avenue,,Coral Springs,FL,33065,Main,8007004246,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
356,357,Committed Care Personal Care Services,"750 Avignon Drive, Suite 4",,Ridgeland,MS,39157,Main,8007004246,,,,www.committedcarepcs.com,Committedcarepcs.com@gmail.com,,,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
357,358,Common Care Homes,1204 Linden Place,,Jackson,MS,39202,Main,6019132273,,,,,CommonCareHomes@gmail.com,Jeremy Steele (Owner),,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False
358,359,Communicare,100 East Frontage Road,,Sardis,MS,38666,Main,6624872746,,,(662) 487-2754,http://communicarems.org/,,,,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
359,360,Communicare,152 Hwy 7 South,,Oxford,MS,38655,Main,6622347521,,,,http://communicarems.org/,,,,True,True,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False
360,361,Community Adult Day  Care,114  South Edward Avenue,,Mound Bayou,MS,38762,Main,6627192005,,,,,,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
361,362,Community Care Plus,174 Cliff Mitchell Road,,Picayune,MS,39466,Main,6627192005,,,,,,,,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
362,363,Community Counseling Services*,302 North Jackson St.,,Starkville,MS,39759,Main,6623239261,,,,,,,,True,True,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False
363,364,Community Development Incorporated,104 Cypress St,,Richton,MS,39476,Main,6017882599,Other,6017882950,(662) 720-9594,www.alwayscditransit.info,cditransit@gmail.com,,,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
364,365,Community Healthcare Connection,1305 Country Club Road,,Hattiesburg,MS,39401,Main,6015990006,,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
365,366,Community Healthcare Connections,1305 Country Club Road,,Hattiesburg,MS,39401,Main,6015990006,,,,www.communithhealthonline.com,,,,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False
366,367,"Community Health Needs, Incorporated",204 East Avenue South,,Hollandale,MS,38748,Main,6628272765,,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
367,368,Community Medical Adult Clinic - Leakesville,401 McInnis Avenue,,Leakesville,MS,39451,Main,6013945714,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False
368,369,Community Medical Center,92 Ratcliff Street #A,,Lucedale,MS,39452,Main,6019478181,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
369,370,Community Medical Center - Health Clinic,"92 West Ratcliff Street, Suite A",,"Lucedale, MS",MS,39452,Main,6019476000,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,False
370,371,Community Medical Supply,410 South Gloster Street,Suite B,Tupelo,MS,38801,Main,6622692973,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
371,372,Community Services for Vision Rehabilitation,600 Bel Air Boulevard,Suite 110,Mobile,AL,36606,Main,2514764741,Main,2514764744,(407) 849-6458,https://csvrlowvision.org/,www.burnhamdrugs@aol.com,Montgomery Stephanie L OD,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
372,373,Companion Choice,1664 Oktoc RoAD,,Starkville,MS,39759,Main,6623245387,,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
373,374,Compass Imaging,14245 Dedeaux Road,,Gulfport,MS,39503,Main,6623245387,,,,www.compassrad.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
374,375,Compassionate Cares,323 Jackson Street,,Hazlehurst,MS,39083,Main,6015000027,,,(601)894-6577,,www.burnhamdrugs@aol.com,,,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
375,376,Compassionate Companions,2073 Old Highway 61 North,,Tunica,MS,38676,Main,6623577602,,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
376,377,Compassionate Hearts Adult Center,6138 Highway 48 East,,Magnolia,MS,39652,Main,6017836411,,,(601)783-6470,http://compassionateheartsadultcenter.com/index.html,chac@compassionateheartsadultcenter.com,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,True
377,378,Compassionate Homemaker and Respite,475 McLin Circle,,Florence,MS,39073,Main,6018456651,,,(601) 845-0230,http://www.hipaaspace.com/Medical_Billing/Coding/NPI/Codes/NPI_1053681916.aspx,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
378,379,Complete Care Group,122 North Main Street,,Amory,MS,38821,Main,6622567157,,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
379,380,Complete Health Care Services,"513  West Park Ave, Suite 31",,Greenwood,MS,38930,Main,6624532769,After Hours,6622993412,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
380,381,Complete Home Care Incorporated,709 South Adams Street,,Fulton,MS,38843,Main,6628627828,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
381,382,Comprehensive Decubitus Therapy,Advanced Tissue,7003 Valley Ranch Drive,Little Rock,AR,72223,Main,8662179900,,,,www.advtis.com,www.burnhamdrugs@aol.com,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
382,383,Comprehensive Staffing Service,7155 Kerr Avenue,,Olive Branch,MS,38654,Main,6628906939,,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
383,384,Continue Care Home Health,401 Bailey Dr.,,Hollandale,MS,38748,Main,6628272226,Toll Free Hotline,8888652903,,www.continuecare.com,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
